Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2028-10-01,231866.464428907,14373402.129947945,3494132941.183214,130766.02275775539,8106185.7507532565,2472748844.0086193,71165.2077471372,4411531.228245036,1754926914.8848908
2028-11-01,227434.19841313912,14119115.037487676,3508252056.2207017,127970.66392075735,7944418.816200616,2480693262.82482,69438.10067526865,4310717.289920677,1759237632.1748114
2028-12-01,223159.47993353818,13842582.540277373,3522094638.760979,125332.88310011539,7774398.738700158,2488467661.5635204,67823.3139646454,4207080.165226954,1763444712.3400383
2029-01-01,219129.89682002243,13632070.881173596,3535726709.642153,122811.45798934426,7640100.801517107,2496107762.3650374,66215.73399636027,4119280.8119135727,1767563993.1519518
2029-02-01,215296.11511757498,13393571.32146434,3549120280.9636173,120348.43605676765,7486876.207091516,2503594638.572129,64664.937632001864,4022805.770086836,1771586798.9220386
2029-03-01,211607.58322832617,13172572.055963304,3562292853.019581,117993.27485491197,7345081.359718271,2510939719.931847,63226.9904646846,3935880.156426616,1775522679.0784652
2029-04-01,208105.6948703608,12967065.847372182,3575259918.866953,115757.12414279283,7212826.405337421,2518152546.3371844,61816.9767036637,3851815.818405285,1779374494.8968706
2029-05-01,204768.09910771242,12775481.703330178,3588035400.570283,113581.87096708016,7086372.929636131,2525238919.2668204,60448.43917043178,3771378.119843239,1783145873.0167139
2029-06-01,201577.07035028376,12584456.501968214,3600619857.0722513,111456.0390906048,6958200.520426458,2532197119.7872467,59168.011262879314,3693858.9431415554,1786839731.9598553
2029-07-01,198251.93817016215,12372903.461199818,3612992760.533451,109441.52126940744,6830245.342423718,2539027365.1296706,57954.468322311586,3616938.367995466,1790456670.3278508
2029-08-01,195171.6592075274,12184566.684325935,3625177327.2177773,107426.21439481406,6706618.564668242,2545733983.694339,56776.2119819461,3544538.914032895,1794001209.2418838
2029-09-01,192226.81612339857,12002642.398745006,3637179969.6165223,105536.88767293793,6589723.266298244,2552323706.960637,55667.40296050481,3475872.6408539205,1797477081.8827376
2029-10-01,189403.9610187514,11837747.563671963,3649017717.1801944,103752.18566437134,6484511.604023209,2558808218.56466,54559.13148912992,3409945.7180706197,1800887027.6008081
2029-11-01,186661.15008660842,11677521.549418224,3660695238.729613,102044.09874667908,6383878.817592244,2565192097.382252,53538.090993433645,3349342.972549209,1804236370.5733573
2029-12-01,183838.21102358768,11510110.392186824,3672205349.1217995,100371.848829341,6284281.45520504,2571476378.837457,52509.082535514186,3287593.657548543,1807523964.2309058
2030-01-01,181266.5791954244,11345475.191841614,3683550824.313641,98786.17461893776,6183026.669399315,2577659405.5068564,51525.87560115743,3225004.5538764438,1810748968.7847822
2030-02-01,178641.2885670049,11181158.251408838,3694731982.56505,97192.64334314765,6083287.546847612,2583742693.0537043,50616.86076526367,3168109.315297853,1813917078.10008
2030-03-01,176189.37843342093,11031216.983716484,3705763199.5487666,95751.29557497664,5994988.615949287,2589737681.6696534,49699.088787879016,3111659.949009105,1817028738.0490892
2030-04-01,173866.6954106922,10894487.134433972,3716657686.6832004,94291.78108271626,5908323.002643,2595646004.6722965,48868.83510068475,3062121.2074089064,1820090859.256498
2030-05-01,171613.61914336486,10760173.920288978,3727417860.6034894,92845.03477042083,5821383.680105386,2601467388.3524017,48036.23886385175,3011872.1767635047,1823102731.4332616
2030-06-01,169485.81725313055,10635235.032633942,3738053095.636123,91519.67350270116,5742859.512294497,2607210247.864696,47236.694905162694,2964102.605298959,1826066834.0385606
2030-07-01,167365.94692981488,10497192.19143799,3748550287.8275614,90176.69948581589,5655882.591750372,2612866130.456446,46441.939489962075,2912838.444810421,1828979672.483371
2030-08-01,165170.1284764844,10359470.4580451,3758909758.2856064,88889.80515581749,5575168.579372873,2618441299.035819,45692.50210309636,2865833.7319062036,1831845506.2152772
2030-09-01,163213.10439475306,10236725.907638911,3769146484.1932454,87639.51974805463,5496750.678597987,2623938049.714417,44952.79123550419,2819439.066290823,1834664945.281568
2030-10-01,161234.45413156587,10112624.963131811,3779259109.1563773,86426.36793908646,5420661.797139502,2629358711.5115566,44240.672767830685,2774774.9959983407,1837439720.2775664
2030-11-01,159202.5853910589,9985186.155727215,3789244295.3121047,85241.62567271256,5346354.7621925315,2634705066.2737494,43568.12433213014,2732592.758111202,1840172313.0356777
2030-12-01,157363.56418683272,9869842.745798148,3799114138.057903,84100.49096560794,5274782.7933629295,2639979849.0671124,42890.13964442453,2690069.5584983067,1842862382.594176
2031-01-01,155529.03981360665,9754781.377109408,3808868919.4350123,83006.3353067487,5206157.350439278,2645186006.4175515,42224.75880893,2648336.8724960894,1845510719.4666722
2031-02-01,153763.3165054673,9644035.211222908,3818512954.6462355,81914.82635388504,5137697.90891567,2650323704.326467,41625.719244319145,2610765.111003697,1848121484.5776758
